tweet,OFF,HS,VLG,VIO,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
ياخي اللي يقولون انها كلمات محسن بن تركي اشفييه ترا لو صدق بيقولون ماهي جريمه يعني وبعدين هاني يبي شو منجد السالفه من البارح وباقي للحين🔪💔<LF>#حياتك23,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER أمه في البيت كانت تناديه سلوم<LF>يعصب 😤😤<LF>يقول لا تقولين سلوم اسمي سليمان 🕵🏻‍♂<LF><LF>والحين خطيبته تناديه : لومي <LF>يرد عليها : اعصريني ل…,0,NOT_HS,0,0,0,0,0,0,0,1
ايه الفراغ ده 😂😂🐸 URL,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER واللى استجدعنا معاهم💪🏻<LF>طلعوا مش صافيين من جواهم.👌🏻👎🏻👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ماتجي ي بااااااااااااااااااااااااااااااااااااااع 🐑,1,NOT_HS,0,0,0,0,0,0,0,1
@USER قاعد تشد وجهك وتلوي فمك وخشمك عشان تبان الغمازه مدري الحفره الي بوجهك 😷 ونظام خالف تعرف عشان رتويت يحمار الغلط غلط على الانثى والذكر مو عشان العيال سوو غلط خلاص البنات يسون مثلهم وثاني شي الرجال ازعجوه برزقه وبالنهايه لو تعصر وجهك من هنا الى بكره ماراح تكون زين وتتميلح 😷 URL,1,HS6,0,0,0,0,0,0,1,0
#بايع_الكليجا<LF><LF>عطيتم الحرية وللإسف 👎🏻 تصرف غير لائق ابدا ....,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يقرف عمرك ياباسل 😷😷🙈🙈🙈,1,NOT_HS,0,0,0,0,0,0,0,1
@USER 🙈🙈🙈🙈🙈🙈💩<LF><LF>امشي انت ي ماسورهه💔💩,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الجوهره يتسع ل٦٠ الف 😣!!!<LF>٨٤ الف كذبه و تواردت ..,0,NOT_HS,0,0,0,0,0,0,0,1
"روح روح 🤢😂☝🏻#ليلى_اسكندر &gt;&gt;اندمجت😑<LF>""<LF><LF>m.inqtr<LF>m.inqtr<LF>m.inqtr<LF>حساب تنزل فيه يومياتها والأماكن… URL",0,NOT_HS,0,0,0,0,0,0,0,1
سحقا لك ولامثالك 😡😡 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اللقطه الختاميه الي امس😠,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER لما تكون بتتفرج ع الماتش وامك تقولك هات قناه زي الوان😂😎👊 URL,0,NOT_HS,0,0,0,0,0,0,0,1
الله يجعلني كليجا بس 🐑 #بايع_الكليجا URL,1,NOT_HS,0,0,0,0,0,0,0,1
المشكلة دلوقتي يا جماعة ان بكرة مش الجمعة!<LF>ولا بعده الجمعة!!<LF>وخد التقيلة بقي بعد بعد بكرة كمان مش الجمعة!!!<LF>😟😔😱😠,0,NOT_HS,0,0,0,0,0,0,0,1
#كله_بيتعوض_الا<LF>الفلووس ال بتبقا ف البنطلون ويتغسل بيهم😞😞👊,0,NOT_HS,0,0,0,0,0,0,0,1
احسه*<LF>وبعد اقول فهمتو 😭🔪,0,NOT_HS,0,0,0,0,0,0,0,1
@USER معلش يا زاتو كلنا لما بنكون مضايقين مش بنحب نتكلم 😍وهي رخمة اما بتبقي زعلانة 😂👊,0,NOT_HS,0,0,0,0,0,0,0,1
احلام و اليسا ينعن ام الشخصيات الخرا متصنعات اكووووووووه ياربي 😷😷😷🤧,1,NOT_HS,0,0,0,0,0,0,0,1
@USER 👊👊👊النت اهم حاجه بالدنيا,0,NOT_HS,0,0,0,0,0,0,0,1
"@USER رجعوووووها لسعرها الاولي أفضل ,👍,, 16 ريال وقابلين بدون 🥃بيبسي <LF><LF>نبغى عرض خرافي نفس لي راح اشتر وحده 🥧 والثانية بريال 😍<LF><LF>لا تخلونا نروووح للمنافسين لكم 😡",0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا <LF>.<LF>.<LF>انتحار جماعي 😢🔪 URL,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER الحيوان الي بالصوره شنو 🙃💔 عيوني اجعتني 🔪 URL,1,NOT_HS,0,0,0,0,0,0,0,1
موطن الورد .. غمازة حبيبي😣.,0,NOT_HS,0,0,0,0,0,0,0,1
صارت بامسي قتل تورغوت 😱😳<LF><LF>و السلطان الخرا يبي يعدم ارطغرل 😡 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER انتِ &amp; نوري &amp; ملاك &amp; نهال &amp; راين ( شهد ويسو ومنال بنت شهد طولهم وسط ) البقيه سنافر &lt; الفراشه مشكوك في طولها 👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
برب بروح اشحنه😷 URL,0,NOT_HS,0,0,0,0,0,0,0,1
"RT @USER قالت مريم: "" ياليتني مت قبل هذا ""<LF>ولم تعلم أن في بطنها "" نبي ""🤔<LF>.<LF>.<LF>بـعـض الكربات قد تحمل في طياتها كرامات🖕🏻<LF><LF>فلا تيأسـوا إن…",0,NOT_HS,0,0,0,0,0,0,0,1
مشافيييح 🤢🤢🤢 مرة يفشلوو URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER لا حسبي الله قصدي امدحج مالت😭👊🏻.,0,NOT_HS,0,0,0,0,0,0,0,1
@USER رخمه في عينك👊🏻<LF> ياملافظ السعد ع قول الفنانه احلام 😒,1,NOT_HS,0,0,0,0,0,0,0,1
@USER عيييب في بنات يشوفون 🤦‍♂️🤦‍♂️👊👊👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مساعد جزار بينفع 😂😂😂🔪🔪🔪🔪,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>وباقي تقولوا حنا خفيفين والله الخفيفين أنتم لك أسبوع خاقين جعلكم العمى 🖕🏻🙄,1,HS6,0,0,0,0,0,0,1,0
@USER الجنسين خرفان ويفشلوننن ، تفو على هالاشكال😷,1,HS6,0,0,0,0,0,0,1,0
@USER على #Periscope: باك😏👊🏽 URL,0,NOT_HS,0,0,0,0,0,0,0,1
اعطل ايشي تقعد عند حد بكنكن  😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يمكن كذابه لا تتعاطفون من مقطع كذذب انا شفت سنابها غسلت يدي 👎🏼👎🏼👎🏼,1,NOT_HS,0,0,0,0,0,0,0,1
@USER جماعة الوزير ترا هذي الكويت مو وزير😡😠😐😠😡😠😡😠,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER ▫️ إزيها دلوقت !!<LF>▪️ ماتت 😰<LF>إسبوع وهي بتموت قدامى وأنا مش قادر أعملها حاجة 😞<LF>لكن ورحمة أمى من النهاردة أنا مش هقف ساكت 😡 htt…,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER إلى مدمني القهوة🌚<LF>صحتييييين☺️<LF>#صباح_القهوة الطيبة😷 URL,0,NOT_HS,0,0,0,0,0,0,0,1
الهندي قاعد يثبت للمعزّب إن الخروف 🐑صار صديقه حتى ما يذبحه 😂 <LF><LF>الله يستر   عاد بـ 10 /10  😉😉😂😂😂😂 URL,0,NOT_HS,0,0,0,0,0,0,0,1
أخيييي..😍<LF>لمن...يغار💔<LF>يقلب..🌊<LF>هالدنيا...نار🔥<LF>يعاتب..😏<LF>بعد...بصرار😡<LF>ابوسه؟؟💋<LF>ولا طااااف..😎<LF>ولا شي صار..😂<LF>بووووح..💅,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شيء مخزي 😤😤,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER عزيزتـي #آلحياة تمگيجـي بليز 💄💅<LF>قرف يقرفك ، #مشنعكك !! 🐸💔,1,NOT_HS,0,0,0,0,0,0,0,1
@USER انا مش هرد هناا لينا جامعه تلمناااا😂😂😂👊✋,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا شكل الشباب والبنات وهم يبررون فعل الفاسدات الي عند البايع والله مقرف ويجيب لك سالفة بنت ترامب على اساس انه فعل راضين عنه ماكنه طلع هاشتاق يمنعون اللحوج و الدشير بالتغزل الفاحش زي الفاحشات الي عند الرجال 👎🏻,1,HS6,0,0,0,0,0,0,1,0
اكتر ناس بتغلط وحياتها كلها غلط هم اكتر ناس علي لسانهم الكلمه دي 👊 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER والله صادقه ياروني بس الانفتاح بنظرهم والله يستر من اللي جاي 😣,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER الطريقه التانية pay pal بس دي اضمن 👊👊من البين100 مرة شهر كامل مدفوع URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لا ابغير البضاعه دامها للرجال اببيع قنابل على الزوجات💣فعاله وتنهي الضحيه بلحظه ولا تعطيه فرصه يتنفس 😡😡😂,1,NOT_HS,0,0,0,0,0,0,0,1
@USER عزاه 😤,0,NOT_HS,0,0,0,0,0,0,0,1
كل شي ضدي اليوم😤,0,NOT_HS,0,0,0,0,0,0,0,1
اشغلتو المسلم الله يشغل العدو ماقدر يبيع بسبب البهائم الي لا كرامة والا حشمة 👎🏻 #بايع_الكليجا,1,NOT_HS,0,0,0,0,0,0,0,1
#صلاه_الجنازه_القادمه_انت <LF> الله يضيق صدوركم  كرهتونا بكل شيء 😡,1,NOT_HS,0,0,0,0,0,0,0,1
@USER على ماهوووو😷,0,NOT_HS,0,0,0,0,0,0,0,1
يا جماعة لأ شوفوا لنا حل فى Alaa ده علاء لا آلاء .. علشان الإنسان بيحرج كتير بسبب الحوار ده ، اكتبوا اسمكم بالعربى يا جماعة 😷😂💔,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>¥<LF>خاص VIP<LF>للقوارير <LF>المعرض الجاي السم الهاري مجاناً👉🏻<LF>.<LF>لاحيا ولامستحى 😡<LF>يارب سلّم سلّم,1,NOT_HS,0,0,0,0,0,0,0,1
@USER وينك انتي من الصبح ندورك 😠,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وصلنا 2018 و في ناس متخلفه لسا تقول طروش بحر 😷😷,1,NOT_HS,0,0,0,0,0,0,0,1
@USER يارب اربي كلب 🐶😍😍,0,NOT_HS,0,0,0,0,0,0,0,1
حابه تويتر بشكككل😣,0,NOT_HS,0,0,0,0,0,0,0,1
أستغفرك ياربي من الحال اللي وصولو له بعض بناتنا قليلات الحياء والأدب ،، ايش هذي الجرأه  و الوقاحه .. باقي شوي ويرمون أنفسهم في حضنه ... شدو على بناتكم ياعالم والمفروض هو يدبر أحد يبيع بداله وكفايه تميلح ✋🏻👎🏻 #بايع_الكليجا,1,HS6,0,0,0,0,0,0,1,0
@USER انصحك فيه مره 🙈 ، بخصوص دريكنقارد <LF>تعتبر هي السلسلة الاساسية ونير تعتبر الجانبية 🙉<LF>فيه روابط بسيطة باللعبتين هذي .,0,NOT_HS,0,0,0,0,0,0,0,1
الجـو يخليك غصب تروقيين😤❤️❤️❤️❤️.,0,NOT_HS,0,0,0,0,0,0,0,1
الي مو عاجبه لا يناظر😤 URL,0,NOT_HS,0,0,0,0,0,0,0,1
للحقارة عنوان إسمه ليليان دَاوُدَ🖕👞 <LF>بعد ردي عليها وافحامها قامت بعمل بلوك ..<LF>ينعل ابو القرف😤,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER خيانه 👊🏻,1,NOT_HS,0,0,0,0,0,0,0,1
@USER عسى مازعلت ياتحريات كلب 🐶,1,NOT_HS,0,0,0,0,0,0,0,1
صاحين من زمان مخرج الفلس مو حاط عليهم 😩🔪,0,NOT_HS,0,0,0,0,0,0,0,1
هانت اليوم آخر يوم دوام 🐒😎,0,NOT_HS,0,0,0,0,0,0,0,1
لا لا لا اليوم أنا 🐏🐏🐏🐏🐏 برأسي أحتمال شغالتك في المستشفى لا سمح الله أن جتني 😂😂😂😂 URL,0,NOT_HS,0,0,0,0,0,0,0,1
محد احسن من احد متجمعين عليه تقل غنم متجمعه على علف 🤢 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER انت اكتب حكمه البارح مب حكمه اليوم !<LF>خصم يومين من راتبك 🙉,0,NOT_HS,0,0,0,0,0,0,0,1
يا ظلّي .. يا رُوحيي😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مادري ليه ماانقرض مع اللي انقرضو😣,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اي والله صدقتي .. تخسي 👎🏽,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER #خلك_جريي_وقول_طولك_وزنك<LF>طولي:١٥٢<LF>وزني:٥٠<LF>واللي يقول سنفوره 👊,0,NOT_HS,0,0,0,0,0,0,0,1
مزالي فايقة بكير ولسا معي وقت لنضع <LF>الاي لاييييينر 🤣🤣🤣🤣🐸🙆‍♀️🏃‍♀️,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>وانا اللي مستغربة هالتجمهر بركن القصيم عند قسم المعمول والكليجا ،، استغربت شفاحة الاكل اثاريه شفاحة شي ثاني 😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER تم 😣 😣 😣 😣 😣,0,NOT_HS,0,0,0,0,0,0,0,1
لك انا الزلمة يحلفون بأسمي 🌚😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER بعصب😡😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يووووووه تاني مارينا😂😂😂💔مش عاوزة مش عاوزة 👊😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER هذا بنظرك زين ...😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ليتك تنطم يقال شوفوني يابنات انا احامي عنكم اسلوب غبي قسم 😷,1,HS6,0,0,0,0,0,0,1,0
هو ميسي حقق مجد لبلده وانا مكنتش اتفرجت ولا حاجه 😂 دا اولا ثانيا هو علشان رايي ضدك يبقا بتفرج ع كوره شراب معلش ابقي غطيها المره الجايه وانت نايم كويس علشان متبردش 🐸 وكسم ميسي لكسمك 😂😉 URL,1,HS3,1,0,0,0,1,0,0,0
وزير النقل اليمني يفضح دور الإمارات في الإضرار باليمن وأهله، عن طريق منع مشاريع التنمية ودعم الجماعات والميليشيات الإرهابية، فضحنا الله لا يعافيه 😡 URL,1,HS1,0,0,1,0,0,0,0,0
لما اشوف خويي ينضرب 😡🤛🏻 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مع الاسف تفائلت فيكم لكثرة اعلاناتكم لكن الاعلانات شيء والواقع  شيء اخر<LF>مكتوب ان التذكرة مستردة ويوم جيت الغي الحجز الموظف يقولي لايمكن الغاء الذهاب دون الغاء العودة علما بان موعد الرحلة بعد يومين<LF>ورسوم الالغاء لكامل الرحلة 186 يعني تقريبا 21% من قيمة الحجز 👎👎,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مهيا شوال سكر الله يخزيهم يا الله 😷,1,NOT_HS,0,0,0,0,0,0,0,1
@USER من زين الجالكسي 🤮,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لو في شى مخي<LF>مستشفى شهر<LF>قريب من عندنا😣,0,NOT_HS,0,0,0,0,0,0,0,1
المحاضرات كل يوم  لمدة ال 5 ايام بتبقي  الساعة  8 ونص 😠😠😡 <LF>اشوفك فيكوا يوم ياللي حاطيين الجدول -_-,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اتكلمي معايا بتقاها اكتر من كدا لو سمحتي. 😒👊,0,NOT_HS,0,0,0,0,0,0,0,1
ويش ذا الحلم الكوميدي الاكشن الدراما السيره ذاتيه 🤢,0,NOT_HS,0,0,0,0,0,0,0,1
@USER قصيمي ومكرش👎👎,0,NOT_HS,0,0,0,0,0,0,0,1
آنيوو بنات أنا عضوة جديدة ممكن دعم 😊✌️ + راح أردها 🙉🙈,0,NOT_HS,0,0,0,0,0,0,0,1
اول ميد DONE ✅ <LF>اللي بعدوو 😤💪🏻 URL,0,NOT_HS,0,0,0,0,0,0,0,1
"@USER ""رزقهم يجي معاهم"" 😤",0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER #بعزيمه_الرجال_الدوري_للهلال 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂شف خصم الهلال ووسع صدرك 🐸😷<LF>بإذن الله نحتفل بالدوري رقم 15 وفِي مباراة ال…,0,NOT_HS,0,0,0,0,0,0,0,1
عاد من زينه 😷 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مكان الطقه صار ازرق ينعالل😠,1,NOT_HS,0,0,0,0,0,0,0,1
@USER دائما مواضيعهم تافهة مثلهم 😷,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER وسع وسع وسع لبزاز البقره الحلوب سماح اجمل بقره علي تويتر😜 الكل يعمل ريتويت للبقره عشان اخلي المعرص حسام جوزي🦌🐂 يصورني أكتر…,1,NOT_HS,1,0,0,0,0,0,0,1
@USER حتى العطور 😠,0,NOT_HS,0,0,0,0,0,0,0,1
@USER أتوقعك رأسك بينفجر من الحقد😂😂🐸🐸,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شلون الله يرحمها وانت تقول انها هندوسية مب مسلمة .... صحيح انك 🐏🐑,1,HS2,0,0,0,1,0,0,0,0
@USER وين الرجاجيل قبيلتي. ما نشوفهم 👎🏻👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
بشره للبنات راح تكونو مع أبو جهل و قوم لوط الله يمحيكم يامخفة🔪🔪<LF>#بايع_الكليجا URL,1,HS6,0,0,0,0,0,0,1,0
@USER اقراء كلامه حرف حرف🔪🌚,0,NOT_HS,0,0,0,0,0,0,0,1
@USER حسبي الله ونعم الوكيل شكلهم ناويين يطيرون سييرا 👎 .,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اهنيك صباحي صاير ممسوح بتراب بعد ماشفت المقطع حق التجمهر😷,0,NOT_HS,0,0,0,0,0,0,0,1
شكل انا الوحيده الي ما احب المأكولات البحريه ولا اللحم 😷😷😷😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ☹️😤😤هين ي ام شعفه,1,NOT_HS,0,0,0,0,0,0,0,1
@USER الكارثه وجود الغيامه في الاعلام👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER هالنوعيه انت تقتنع فيها بس غيرك اوعى من كذا😷😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وربي غباء خير🙂🔪,1,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا الحمدلله الذي عافانا اجتمع قلة الدين مع قلة الأدب وقلة الحيا يعععععع الله يفشلكم 😷,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اشوى 👊😂,0,NOT_HS,0,0,0,0,0,0,0,1
عز قول لرايد ينتبه للخصم ويحضر الفقرات لايختفي 😡 #حياتك23,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مالك دخل فيه يصور الي يبي يععع👊😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لا مش هقول 😂🙉,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>اقووووووووووول ترا غثيتونا 😡😡😡😡😡 اعوذ بالله من بعض الفضاوه في هالناس خلاص قروشه قسم بالله,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وي وي وي 🙈  لا مررره مو لهدرجه 🤤 فشلتوووونا حسبكم الله يامشافيح 👊,1,NOT_HS,0,0,0,0,0,0,0,1
